3.000000000000000000e+01,2.818837494533289956e+01,8.535858279999999649e-04,-3.780119808375339829e+01,1.482284153100000071e-03,1.388263884354300037e+00,4.396383648269999722e-02,2.470000000000000000e+02,5.245183694170314076e-02,2.155227338004737092e-01,1.000000000000000000e+00
3.100000000000000000e+01,3.342464113418719762e+01,1.686803937900000026e-03,-2.294798648852779976e+01,2.082317418500000041e-03,3.924430984980999959e-01,1.842579951170000147e-02,4.003000000000000000e+03,1.141432422469640905e-02,6.762884753334194587e-02,1.000000000000000000e+00
3.300000000000000000e+01,3.785479248372089955e+01,5.967537890600000186e-03,-1.762738568993760069e+01,4.874409787900000138e-03,3.175766612998000005e-01,2.673579864170000028e-02,3.601000000000000000e+03,1.154266527527283981e-02,2.485620322726760922e-01,1.000000000000000000e+00
3.400000000000000000e+01,3.009594034929000017e+01,2.027297641500000209e-03,-1.913059690495510168e+01,2.628924568400000175e-03,2.973744280066000223e-01,1.978605068260000030e-02,7.060000000000000000e+02,4.546435571378434209e-02,9.108110491877914605e-02,1.000000000000000000e+00
3.500000000000000000e+01,3.438414253998529801e+01,8.135034362699999563e-03,-8.131054130981700823e+00,7.685445288200000273e-03,7.144016843671999739e-01,8.146474139010000115e-02,3.892000000000000000e+03,6.805112321918919960e-02,2.657990115234344919e-01,1.000000000000000000e+00
3.600000000000000000e+01,3.461811735793669698e+01,3.906612030299999767e-03,-2.223721701007260165e+01,4.691356284000000425e-03,2.030482021779000112e-01,2.131463699319999933e-02,1.413000000000000000e+03,9.455072552611756831e-02,2.052799788152922245e-01,1.000000000000000000e+00
3.700000000000000000e+01,3.837994880491400096e+01,1.705448842299999964e-03,-1.035671700092190051e+01,1.956502869000000151e-03,1.539556298466699946e+00,7.386794533710000499e-02,8.410000000000000000e+02,7.624569166998690362e-02,3.323159835920008742e-01,1.000000000000000000e+00
3.900000000000000000e+01,1.715151303260229909e+01,6.603503493000000349e-04,-1.055241372511659925e+01,8.337210833999999550e-04,2.589834443207299941e+00,4.471911783799999845e-02,3.758000000000000000e+03,9.821481051782723903e-02,4.806225184624382529e-01,1.000000000000000000e+00
4.000000000000000000e+01,3.567293134150759926e+01,3.948930585100000369e-03,-2.149030811605960167e+01,4.395188319200000159e-03,2.032113680659999866e-01,2.502153342590000135e-02,2.747000000000000000e+03,4.956937493040114440e-02,2.756039068387846069e-01,1.000000000000000000e+00
4.100000000000000000e+01,1.942163876354209862e+01,4.463873480299999572e-03,-2.627616890377120029e+01,5.781449632100000083e-03,1.814567750699999926e-01,1.868908355269999905e-02,2.905000000000000000e+03,6.051204350769903706e-02,1.914228572685328367e-01,1.000000000000000000e+00
4.200000000000000000e+01,7.943381402209800157e+00,3.594320114800000042e-03,-2.854868270993819834e+01,5.103748313999999578e-03,4.042948245303999988e-01,4.038051302850000079e-02,4.125000000000000000e+03,3.718371241294127910e-02,6.837452107355572739e-01,1.000000000000000000e+00
4.400000000000000000e+01,2.089663352597679946e+01,1.713596004699999894e-03,-1.942897563500089930e+01,2.089110720199999823e-03,4.645538703086000143e-01,2.004462341240000056e-02,1.191000000000000000e+03,3.703801670482566658e-03,1.841097570987024479e-01,1.000000000000000000e+00
4.500000000000000000e+01,3.180111452218149992e+01,4.488811825499999623e-03,-3.757828343079390265e+01,7.440550979799999583e-03,3.416397887457000015e-01,4.531404880409999752e-02,3.038000000000000000e+03,8.021628706433638414e-03,1.341432061099634421e-01,1.000000000000000000e+00
4.600000000000000000e+01,2.843505425838630174e+01,4.756195714199999876e-03,-3.466230809680239844e+01,8.409168291499999337e-03,1.632999283284999881e-01,2.799137561869999985e-02,1.313000000000000000e+03,5.556878114719339401e-02,1.765974196557101306e-01,1.000000000000000000e+00
4.700000000000000000e+01,1.261162874342540086e+01,2.897651102599999896e-03,-1.432700306944239976e+01,3.770842592199999919e-03,5.941116039568999918e-01,4.345740996789999866e-02,2.713000000000000000e+03,4.321092812399096594e-02,4.892347660494785755e-01,1.000000000000000000e+00
5.100000000000000000e+01,3.038743911968530043e+01,5.081905570300000209e-03,-1.301727913353320076e+01,5.012660072099999961e-03,3.252128381568000215e-01,3.136906208319999861e-02,2.708000000000000000e+03,6.420255817924615249e-02,2.036891613797439382e-01,1.000000000000000000e+00
5.200000000000000000e+01,1.994005631313219951e+01,4.259672237000000075e-04,-1.581509018216300078e+01,5.304989073000000114e-04,2.779177917553299793e+00,3.110178627830000042e-02,3.852000000000000000e+03,2.715513376313919564e-02,5.070316258409016674e-01,1.000000000000000000e+00
5.300000000000000000e+01,1.199046099743410032e+01,2.122003265599999803e-03,-2.817369138822530061e+01,3.069424802700000069e-03,4.887614097988000061e-01,2.921699451839999961e-02,2.242000000000000000e+03,9.113632708070328048e-02,5.120381430055581662e-01,1.000000000000000000e+00
5.400000000000000000e+01,3.081153367048399971e+01,6.001970403399999737e-03,-1.779998037227040086e+01,7.103666870400000138e-03,1.533494986466999999e-01,2.249141290030000004e-02,3.152000000000000000e+03,4.405061269211591607e-02,2.100894035131223025e-01,1.000000000000000000e+00
5.700000000000000000e+01,3.779467016574650273e+01,7.845711800000000277e-03,-1.254903804679010015e+01,9.382559452100000183e-03,2.225503976504999981e-01,4.680275831939999936e-02,1.899000000000000000e+03,8.885945703630938886e-02,6.623180608301798555e-01,1.000000000000000000e+00
5.800000000000000000e+01,3.704444150841020189e+01,4.179654031799999794e-03,-1.679209920150729829e+01,5.702949775599999716e-03,2.236957008888000031e-01,3.560310807969999797e-02,1.609000000000000000e+03,3.623744022747945465e-02,3.725678737849512090e-01,1.000000000000000000e+00
5.900000000000000000e+01,1.221836545203590063e+01,9.823240552999999535e-04,-1.647559005839369917e+01,1.280008978399999921e-03,1.361341806644499997e+00,3.702268550619999821e-02,1.459000000000000000e+03,7.590527178337098946e-02,2.488917161406490608e-01,1.000000000000000000e+00
6.000000000000000000e+01,3.890644803081379877e+01,1.908376930199999965e-03,-2.961097235171590114e+01,1.984804508200000046e-03,6.914364985469999558e-01,3.081904350790000066e-02,3.437000000000000000e+03,1.466630837044837488e-01,3.692925679865231570e-01,1.000000000000000000e+00
6.200000000000000000e+01,1.075832704545410046e+01,3.766361345899999803e-03,-3.446388268124920273e+01,1.182182481269999919e-02,3.606869613486999859e-01,5.657240451860000297e-02,1.599000000000000000e+03,1.867056365858570099e-02,1.612165292373824999e-01,1.000000000000000000e+00
6.300000000000000000e+01,3.130714080605569904e+01,6.602699970200000268e-03,-9.712973599824900717e+00,6.186457517000000343e-03,4.279149575119999827e-01,4.867802986909999796e-02,3.728000000000000000e+03,6.027404733067318748e-02,2.929179924924688039e-01,1.000000000000000000e+00
6.400000000000000000e+01,7.143292594142000240e+00,5.768411409599999949e-03,-1.515896316137509992e+01,9.109399312800000106e-03,4.560442619226000027e-01,6.786589825989999825e-02,8.680000000000000000e+02,1.300648598055445804e-01,8.219729543666457472e-01,1.000000000000000000e+00
6.500000000000000000e+01,3.208833190266229707e+01,5.612474515399999697e-03,-2.515192514611149832e+01,8.448042284099999827e-03,1.029789853158000063e-01,1.880327154589999869e-02,6.760000000000000000e+02,3.477159926211086105e-02,2.470209151653074420e-01,1.000000000000000000e+00
6.800000000000000000e+01,3.581746148964010246e+01,2.468987085800000095e-03,-3.400372631350069952e+01,4.260115591899999582e-03,3.868538370401000126e-01,3.579946421500000003e-02,2.981000000000000000e+03,7.530704083780066782e-02,3.056376156051270332e-01,1.000000000000000000e+00
6.900000000000000000e+01,2.791771624608259827e+01,6.295002027700000342e-03,-2.436815456663089918e+01,6.930978873499999728e-03,1.354807732749999938e-01,1.683200515900000124e-02,2.723000000000000000e+03,1.152189420876802844e-02,2.986547182261879430e-01,1.000000000000000000e+00
7.000000000000000000e+01,1.897045228782980075e+01,4.217954857300000408e-03,-1.837061489730839980e+01,4.817647146599999923e-03,2.135787724684999889e-01,2.233510379979999905e-02,3.208000000000000000e+03,1.213471096969409996e-01,2.579342767373949963e-01,1.000000000000000000e+00
7.200000000000000000e+01,3.449383880763169685e+01,1.924169889600000098e-03,-1.547508447177590085e+01,2.288858346100000173e-03,5.713815950821999889e-01,3.221865996360000206e-02,4.204000000000000000e+03,7.726995615751613977e-02,3.661962406746867016e-01,1.000000000000000000e+00
7.300000000000000000e+01,3.359009649516040241e+01,6.908652709099999574e-03,-2.051222444509980036e+01,7.930558656800000550e-03,1.431220404134999902e-01,2.081972038309999953e-02,1.887000000000000000e+03,9.103905646532541723e-03,1.528661387455518272e-01,1.000000000000000000e+00
7.800000000000000000e+01,3.548368039010580333e+01,1.040861827450000054e-02,-2.173505020676219956e+01,1.334539253060000076e-02,1.574924257229000091e-01,2.204646288990000022e-02,1.632000000000000000e+03,7.289323904488249906e-02,2.667463693988637585e-01,1.000000000000000000e+00
7.900000000000000000e+01,3.088212867143949936e+01,1.253865208820000021e-02,-1.606509022663399833e+01,1.014225617400000071e-02,1.319869605827999892e-01,2.758514867510000051e-02,3.122000000000000000e+03,9.964340182137378099e-02,3.149207902335844911e-01,1.000000000000000000e+00
8.000000000000000000e+01,3.515291232381849795e+01,5.824485519600000084e-03,-2.334791559934659944e+01,6.550634122899999696e-03,1.359942558828000081e-01,2.471918396189999936e-02,3.920000000000000000e+03,6.957560713890276194e-02,2.131731363688816605e-01,1.000000000000000000e+00
8.200000000000000000e+01,1.779695679225210014e+01,3.526766622299999914e-03,-2.326935508079530024e+01,5.583817849099999980e-03,1.904508110918000097e-01,2.082291860869999942e-02,1.884000000000000000e+03,1.336870105873973202e-01,2.992227032297860578e-01,1.000000000000000000e+00
8.300000000000000000e+01,3.346364222880170303e+01,2.605492259500000098e-03,-1.045365156335700085e+01,3.739931195700000200e-03,6.027721192355000035e-01,5.180273767650000333e-02,2.735000000000000000e+03,5.256758322555807328e-02,3.058785308357939159e-01,1.000000000000000000e+00
8.400000000000000000e+01,3.067034729844669982e+01,3.963106621900000341e-03,-2.679439258738920060e+01,5.762800672500000346e-03,1.367408360881000040e-01,1.685407473169999934e-02,1.353000000000000000e+03,3.697536629445154210e-02,2.880900635698326884e-01,1.000000000000000000e+00
8.500000000000000000e+01,3.607281832930269871e+01,5.621918087700000094e-03,-2.595172512528009889e+01,8.589946863999999363e-03,1.370259323058999890e-01,2.227956130939999849e-02,5.690000000000000000e+02,2.026843043196117911e-02,1.343574038742869625e-01,1.000000000000000000e+00
8.600000000000000000e+01,3.826708723699370296e+01,4.204769095699999702e-03,-2.699803036668589939e+01,6.061281485500000406e-03,1.959364134864000073e-01,2.934150783729999948e-02,7.510000000000000000e+02,2.329802602620369145e-02,3.272027076462272199e-01,1.000000000000000000e+00
8.700000000000000000e+01,3.554128100755379904e+01,1.687511145599999984e-03,-2.329789962546179893e+01,1.977937051899999847e-03,4.836724045481000100e-01,2.352432538579999829e-02,3.754000000000000000e+03,5.696027047263534787e-02,1.290865022255578975e-01,1.000000000000000000e+00
8.800000000000000000e+01,1.115169182693430017e+01,2.125224822200000134e-03,-1.407273018537959963e+01,2.530530208700000009e-03,9.568163420630999561e-01,5.025153497260000102e-02,3.908000000000000000e+03,1.013067392267847505e-01,4.288269658986234023e-01,1.000000000000000000e+00
9.100000000000000000e+01,1.890868088712209882e+01,5.257659094000000522e-04,-3.178205966061469923e+01,7.802761732999999962e-04,1.514443661862000079e+00,2.625343309220000074e-02,3.478000000000000000e+03,7.623573271867883916e-02,2.048360473152670558e-01,1.000000000000000000e+00
9.300000000000000000e+01,2.573992622556740173e+01,3.767550358000000023e-04,-2.551285136444390034e+01,4.946218656999999599e-04,1.553521505433500094e+00,1.890685175519999858e-02,9.790000000000000000e+02,6.830229955673683406e-02,1.832723388829034517e-01,1.000000000000000000e+00
9.400000000000000000e+01,1.681290228306540158e+01,5.008931037499999954e-03,-9.545674086072599707e+00,5.154852174500000085e-03,5.943014585579999842e-01,5.700109366660000010e-02,2.365000000000000000e+03,2.203732442546218334e-02,8.291505209997271919e-01,1.000000000000000000e+00
9.500000000000000000e+01,4.094722934385760027e+01,3.245163672399999956e-03,-2.614930088073469960e+01,4.555595332100000235e-03,3.258566096760999731e-01,3.674634360669999655e-02,1.223000000000000000e+03,3.305741379798057822e-02,3.238430777980574882e-01,1.000000000000000000e+00
9.600000000000000000e+01,3.180707837404739990e+01,1.265363703599999912e-03,-2.479425357007330177e+01,1.820843377600000037e-03,4.745377387431999883e-01,1.874686837370000136e-02,3.375000000000000000e+03,5.718384059158721638e-02,1.695364491740069257e-01,1.000000000000000000e+00
9.700000000000000000e+01,3.176553452984959947e+01,9.593821154000000458e-04,-1.822863456245489999e+01,1.070075405500000090e-03,8.383268103608000343e-01,2.138266191140000133e-02,1.521000000000000000e+03,3.018092182069777654e-02,1.076945749692372889e-01,1.000000000000000000e+00
9.800000000000000000e+01,2.310882664733890124e+01,3.468239264600000028e-03,-1.818212686794180044e+01,4.234855589099999727e-03,2.487052854377999889e-01,2.055256083700000153e-02,5.630000000000000000e+02,1.300834597675708075e-02,1.730034106689889994e-01,1.000000000000000000e+00
9.900000000000000000e+01,1.892868785122989905e+01,3.340508205100000197e-03,-1.987167982352620044e+01,3.938963861499999997e-03,2.207798253597000049e-01,2.206961429459999846e-02,1.962000000000000000e+03,6.141865411680626219e-02,2.122292297379731185e-01,1.000000000000000000e+00
1.000000000000000000e+02,2.248662850553390058e+01,3.058714936299999909e-03,-3.890795699276969799e+01,6.476322547300000093e-03,5.046925407812999920e-01,5.359918307929999876e-02,8.880000000000000000e+02,5.031382616291786569e-02,2.277755375167265228e-01,1.000000000000000000e+00
1.010000000000000000e+02,3.474094662326999838e+01,6.090309210399999854e-03,-3.367585020709309873e+01,9.645426754900000496e-03,2.447021208908000123e-01,3.344375579759999856e-02,3.723000000000000000e+03,5.048814792572131616e-02,2.733687596913792484e-01,1.000000000000000000e+00
1.020000000000000000e+02,3.181596814586410105e+01,2.675692388199999838e-03,-1.661023324648320099e+01,2.933437227099999940e-03,3.158985608623000041e-01,2.335150033589999952e-02,2.670000000000000000e+02,6.574341260136669363e-02,2.062744317945077177e-01,1.000000000000000000e+00
1.030000000000000000e+02,6.016391687216599671e+00,2.449429411600000106e-03,-2.109807074942580130e+01,3.556474208000000043e-03,6.735602942056000408e-01,5.000983892580000006e-02,1.565000000000000000e+03,1.232352252047612812e-01,4.166328076649894463e-01,1.000000000000000000e+00
1.040000000000000000e+02,2.494970020032119962e+01,3.052202859200000163e-03,-8.410544394197900786e+00,3.727368918899999928e-03,6.215289322821999640e-01,4.745849376900000000e-02,2.325000000000000000e+03,4.636684940840677532e-02,2.461167009908361569e-01,1.000000000000000000e+00
1.050000000000000000e+02,2.306311986380120160e+01,1.047722640799999931e-03,-6.895530183459300133e+00,1.216646498300000051e-03,2.799737731210900193e+00,7.174676000959999411e-02,1.675000000000000000e+03,3.174595865571246817e-02,2.911912021920630145e-01,1.000000000000000000e+00
1.060000000000000000e+02,3.121731742173160029e+01,9.457766805000000516e-04,-1.933513950531720127e+01,1.189716839099999937e-03,7.829323686606000088e-01,2.011602457290000145e-02,2.873000000000000000e+03,1.330354674190124820e-01,3.033671660422407879e-01,1.000000000000000000e+00
1.070000000000000000e+02,2.768054593476760061e+01,2.761235970999999928e-03,-3.464685508915499668e+01,5.039910893000000211e-03,3.041945920003999992e-01,2.929843728380000095e-02,3.249000000000000000e+03,8.463116414237807639e-02,1.832925442274330186e-01,1.000000000000000000e+00
1.080000000000000000e+02,3.370300272304280043e+01,1.190372864610000046e-02,-3.022160349429989878e+01,9.962244550000000712e-03,1.144076690258999940e-01,2.681900617259999967e-02,2.034000000000000000e+03,2.383148127344195469e-02,2.596186924592208678e-01,1.000000000000000000e+00
1.100000000000000000e+02,1.128732438522779979e+01,6.169697418600000177e-03,-3.021912020351020089e+01,1.156526625359999977e-02,2.490002376730000022e-01,3.449648749780000190e-02,2.471000000000000000e+03,3.910876188378886731e-02,2.341007175591608425e-01,1.000000000000000000e+00
1.120000000000000000e+02,2.609985549874170019e+01,6.306970680999999732e-03,-3.797406482188070243e+01,8.845521193199999688e-03,2.778896775554000054e-01,4.142799112139999851e-02,2.180000000000000000e+02,8.409932265211846059e-02,1.911071096500687183e-01,1.000000000000000000e+00
1.130000000000000000e+02,2.797225679483770122e+01,3.803996541300000075e-03,-3.213327948776070286e+01,6.698747735400000132e-03,1.971951090805000029e-01,2.411263528100000136e-02,2.850000000000000000e+03,1.377232365189369201e-01,3.065176189116679550e-01,1.000000000000000000e+00
1.140000000000000000e+02,1.815968861821999880e+01,4.583037079299999601e-03,-2.797965597431889861e+01,8.909952451499999343e-03,9.070147235570000244e-02,1.989175853530000121e-02,3.584000000000000000e+03,4.160022707810396431e-02,1.436559069732288307e-01,1.000000000000000000e+00
1.150000000000000000e+02,2.644739487798549860e+01,4.286471054599999900e-03,-3.335777334404979655e+01,7.391178661299999987e-03,1.351357320570999998e-01,2.625852295130000000e-02,3.354000000000000000e+03,1.431092251293482505e-02,1.423266859300376108e-01,1.000000000000000000e+00
1.160000000000000000e+02,1.111154735407870042e+01,4.770979480999999875e-04,-2.220690972334550040e+01,7.020492089000000000e-04,2.249792050065200222e+00,3.747724164979999995e-02,2.712000000000000000e+03,5.321517147305632883e-02,2.110114671986589030e-01,1.000000000000000000e+00
1.190000000000000000e+02,2.744894354149279891e+01,9.659859176999999533e-03,-3.913609701091029791e+01,9.281659023699999692e-03,3.449102703354000043e-01,5.844581254009999921e-02,2.260000000000000000e+03,8.645251900377942667e-02,4.903805811154126615e-01,1.000000000000000000e+00
1.200000000000000000e+02,2.757647016701849907e+01,4.451703104400000360e-03,-2.821413890679789915e+01,6.535324837500000247e-03,1.394197678119999950e-01,1.806496451180000101e-02,3.310000000000000000e+03,1.296321936943699571e-01,3.481899702147192577e-01,1.000000000000000000e+00
1.210000000000000000e+02,4.222360090101670238e+01,6.900006525100000135e-03,-2.584896137702110153e+01,8.599957498100000569e-03,2.172067061898000084e-01,4.128607481459999756e-02,1.420000000000000000e+03,1.249325536148185728e-01,3.882002776267347022e-01,1.000000000000000000e+00
1.220000000000000000e+02,2.739971738453930072e+01,4.350823428899999908e-03,-3.150409818721410105e+01,6.710659227899999982e-03,1.601849786094000083e-01,2.190010174309999988e-02,3.384000000000000000e+03,4.678048349058288452e-02,3.589740445275775849e-01,1.000000000000000000e+00
1.240000000000000000e+02,4.224886214966989684e+01,4.853002526299999599e-03,-3.125984144037320078e+01,5.645767144300000220e-03,3.451499440403000274e-01,5.042365421009999821e-02,2.889000000000000000e+03,2.601226521381640872e-02,2.174857215578582248e-01,1.000000000000000000e+00
1.250000000000000000e+02,1.686088526584340030e+01,1.616888039399999892e-03,-1.552069704324840060e+01,2.267941997400000145e-03,7.270073595521000520e-01,3.148888098190000262e-02,1.936000000000000000e+03,5.443478309776562940e-02,3.698831700545573420e-01,1.000000000000000000e+00
1.260000000000000000e+02,3.637315287834110222e+01,3.652466890900000086e-03,-1.213105541994930014e+01,5.739466348500000051e-03,4.448876055820999986e-01,4.955322880980000261e-02,2.227000000000000000e+03,8.890026497102108960e-02,2.716238152029406550e-01,1.000000000000000000e+00
1.270000000000000000e+02,4.025231132532619682e+01,7.774759279899999889e-03,-2.163235889099399856e+01,9.768598393300000071e-03,2.208866149887999952e-01,3.543255360219999678e-02,3.590000000000000000e+02,8.149183287713442081e-02,4.102276394831607664e-01,1.000000000000000000e+00
1.280000000000000000e+02,1.842817984744980109e+01,4.166024603599999786e-03,-2.596521787989100005e+01,8.722800281200000089e-03,1.225933463756000014e-01,1.885521162279999927e-02,2.540000000000000000e+02,4.813637039326984501e-02,1.158878912352341584e-01,1.000000000000000000e+00
1.290000000000000000e+02,2.434810593549379831e+01,6.281553637399999585e-03,-8.517739654532700655e+00,8.376981825899999790e-03,2.599118609312999761e-01,4.547869504100000154e-02,7.680000000000000000e+02,1.104823977699932180e-01,2.217051706037586889e-01,1.000000000000000000e+00
1.300000000000000000e+02,2.885147022921480087e+01,1.071148495599999993e-02,-1.574472866520289926e+01,1.288508143579999987e-02,1.217502820957000048e-01,2.711061869290000079e-02,3.917000000000000000e+03,4.076180602868920838e-02,5.634209878238638503e-01,1.000000000000000000e+00
1.310000000000000000e+02,2.693763231069689823e+01,4.290155800499999977e-03,-3.168879849845669838e+01,5.750941408500000185e-03,2.125491417526000071e-01,2.263943127710000072e-02,2.819000000000000000e+03,4.923606851794640193e-02,3.313028110668692627e-01,1.000000000000000000e+00
1.320000000000000000e+02,1.953965279339249861e+01,3.557151257099999860e-03,-2.108307243167899969e+01,5.957818377099999806e-03,1.597103800423000097e-01,2.215243963799999952e-02,3.960000000000000000e+02,5.325426458559891912e-02,1.382616477394751353e-01,1.000000000000000000e+00
1.330000000000000000e+02,3.638847113210270123e+01,1.087012452340000053e-02,-2.605722862663629869e+01,9.071729745600000741e-03,1.062632893507999970e-01,2.291800153219999969e-02,3.329000000000000000e+03,4.291400412247299567e-02,1.801971649611247284e-01,1.000000000000000000e+00
1.380000000000000000e+02,2.833250044959260094e+01,2.779093213500000072e-03,-2.777467402044020162e+01,4.126222134699999988e-03,2.004425324225000138e-01,1.723480743219999931e-02,4.118000000000000000e+03,8.565585882572838983e-02,1.881731607981580179e-01,1.000000000000000000e+00
1.390000000000000000e+02,3.975646259472590316e+01,5.285218896499999618e-03,-3.053446913297970156e+01,1.017422288240000042e-02,1.517583107059999881e-01,3.548685717450000138e-02,4.029000000000000000e+03,6.890884449833589720e-02,2.200697114268774235e-01,1.000000000000000000e+00
1.400000000000000000e+02,1.011282258749599983e+01,5.375758457099999790e-03,-2.748550145220900021e+01,6.945315730500000416e-03,2.887090833786999933e-01,3.534507228179999822e-02,1.145000000000000000e+03,5.046264076643147689e-02,1.298920817925117432e-01,1.000000000000000000e+00
1.410000000000000000e+02,3.270043628304370031e+01,1.216858604019999991e-02,-1.320650389590920071e+01,1.494591738029999936e-02,2.680443083985999952e-01,3.887504929579999741e-02,2.766000000000000000e+03,1.220029077366707217e-02,3.248315816943479484e-01,1.000000000000000000e+00
1.420000000000000000e+02,1.484394898787100026e+01,3.106122827099999824e-03,-1.028874109755770050e+01,4.276726429600000330e-03,6.762727630788000210e-01,5.388625697749999804e-02,1.515000000000000000e+03,5.020065624371354562e-02,3.552955026355779089e-01,1.000000000000000000e+00
1.430000000000000000e+02,1.874707546847960060e+01,1.637882872499999993e-03,-2.430617981222370005e+01,2.581558193299999995e-03,3.270098735493999764e-01,1.751417148950000155e-02,2.765000000000000000e+03,5.307213192117771899e-02,2.426695825634977433e-01,1.000000000000000000e+00
1.460000000000000000e+02,3.311026229657809949e+01,1.964085089799999864e-03,-3.841069964709149787e+01,2.567460649499999931e-03,8.708053776140000091e-01,4.916519963439999752e-02,3.994000000000000000e+03,9.584517945989216858e-02,3.239594376734828973e-01,1.000000000000000000e+00
